Name,Nation,Team,Position,Age,Playing Time: matches played,Playing Time: starts,Playing Time: minutes,Performance: goals,Performance: assists,Performance: yellow cards,Performance: red cards,Expected: expected goals (xG),Expected: expedted Assist Goals (xAG),Progression: PrgC,Progression: PrgP,Progression: PrgR,Per 90 minutes: Gls,Per 90 minutes: Ast,Per 90 minutes: xG,Per 90 minutes: xGA,Performance: goals against per 90mins (GA90),Performance: Save%,Performance: CS%,Penalty Kicks: penalty kicks Save%,Standard: shoots on target percentage (SoT%),Standard: Shoot on Target per 90min (SoT/90),Standard: goals/shot (G/sh),Standard: average shoot distance (Dist),Total: passes completed (Cmp),Total: Pass completion (Cmp%),Total: progressive passing distance (TotDist),Short: Pass completion (Cmp%),Medium: Pass completion (Cmp%),Long: Pass completion (Cmp%),Expected: key passes (KP),Expected: pass into final third (1/3),Expected: pass into penalty area (PPA),Expected: CrsPA,Expected: PrgP,SCA: SCA,SCA: SCA90,GCA: GCA,GCA: GCA90,Tackles: Tkl,Tackles: TklW,Challenges: Att,Challenges: Lost,Blocks: Blocks,Blocks: Sh,Blocks: Pass,Blocks: Int,Touches: Touches,Touches: Def Pen,Touches: Def 3rd,Touches: Mid 3rd,Touches: Att 3rd,Touches: Att Pen,Take-Ons: Att,Take-Ons: Succ%,Take-Ons: Tkld%,Carries: Carries,Carries: ProDist,Carries: ProgC,Carries: 1/3,Carries: CPA,Carries: Mis,Carries: Dis,Receiving: Rec,Receiving: PrgR,Performance: Fls,Performance: Fld,Performance: Off,Performance: Crs,Performance: Recov,Aerial Duels: Won,Aerial Duels: Lost,Aerial Duels: Won%,Cluster
Mark Flekken,nl NED,Brentford,GK,31-323,33,33,2915,0,2,1,0,0.0,0.5,0,0,0,0.0,0.06,0.0,0.02,1.48,74.0,18.2,0.0,,0.0,,,1144,73.3,23289,97.9,97.5,50.0,3,45,2,0,0,8,0.25,2,0.06,4,4,9,6,2,0,2,0,1662,1305,1615,52,0,0,1,100.0,0.0,1013,2919,0,0,0,3,0,922,0,0,3,0,0,36,4,0,100.0,0
Mark Travers,ie IRL,Bournemouth,GK,25-349,5,5,450,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,80.0,20.0,,,0.0,,,100,70.4,2692,100.0,96.2,51.8,0,3,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,162,144,159,3,0,0,0,,,85,188,0,0,0,0,0,68,0,0,1,0,0,3,1,0,100.0,0
Martin Dúbravka,sk SVK,Newcastle Utd,GK,36-107,10,10,900,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.2,70.7,50.0,,,0.0,,,265,79.6,3082,100.0,100.0,40.2,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,350,262,337,14,0,0,0,,,202,643,0,0,0,0,0,175,0,0,1,0,0,18,4,0,100.0,0
Massimo Luongo,au AUS,Ipswich Town,MF,32-219,9,2,196,0,0,0,0,0.0,0.0,0,5,1,0.0,0.0,0.0,0.0,,,,,,0.0,,,43,75.4,135,90.0,68.8,42.9,0,1,0,0,5,0,0.0,0,0.0,8,5,7,3,4,2,2,2,77,9,33,25,19,1,0,,,40,25,0,0,0,2,3,44,1,1,2,0,1,10,1,0,100.0,0
Mathias Jensen,dk DEN,Brentford,MF,29-121,20,8,793,0,2,2,0,0.2,1.6,6,55,26,0.0,0.23,0.03,0.18,,,,,16.7,0.11,0.0,23.1,332,75.1,2233,87.4,78.6,55.7,15,39,17,2,55,37,4.19,4,0.45,13,9,15,8,13,4,9,8,518,24,117,220,184,9,15,60.0,26.7,276,541,6,8,0,8,6,318,26,7,10,0,31,45,8,5,61.5,0
Matz Sels,be BEL,Nott'ham Forest,GK,33-065,34,34,3060,0,0,3,0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,1.21,73.8,38.2,0.0,,0.0,,,454,50.5,14867,100.0,97.8,36.5,1,39,2,0,1,5,0.15,0,0.0,1,1,1,0,0,0,0,0,990,757,975,15,0,0,0,,,483,1481,0,0,0,0,0,383,0,0,10,0,0,11,14,2,87.5,0
Michael Kayode,it ITA,Brentford,DF,20-296,8,2,211,0,0,1,0,0.1,0.2,4,2,11,0.0,0.0,0.03,0.06,,,,,0.0,0.0,0.0,18.5,58,65.9,377,73.3,68.9,45.5,2,3,1,1,2,6,2.56,1,0.43,11,7,5,0,0,0,0,2,112,13,47,36,31,7,3,66.7,33.3,44,149,4,2,2,3,0,41,11,5,1,0,7,15,1,1,50.0,0
Michael Keane,eng ENG,Everton,DF,32-111,11,9,852,2,0,5,0,0.4,0.1,1,12,3,0.21,0.0,0.05,0.01,,,,,37.5,0.32,0.25,14.8,258,81.6,1868,88.5,90.3,75.3,2,17,0,0,12,6,0.63,0,0.0,10,7,13,6,11,7,4,10,426,85,241,169,18,14,1,0.0,100.0,189,236,1,1,0,1,2,240,3,9,0,0,1,24,20,14,58.8,0
Micky van de Ven,nl NED,Tottenham,DF,24-013,12,11,950,0,2,4,0,0.6,1.2,8,51,1,0.0,0.19,0.05,0.11,,,,,33.3,0.19,0.0,11.1,706,91.0,4092,91.7,96.5,62.5,2,50,1,0,51,11,1.04,2,0.19,10,6,14,6,9,6,3,10,862,101,442,393,36,9,8,50.0,50.0,599,1388,8,10,1,5,4,629,1,10,8,0,0,61,19,18,51.4,0
Morato,br BRA,Nott'ham Forest,DF,23-306,23,5,799,0,0,2,0,0.2,0.0,0,14,1,0.0,0.0,0.02,0.0,,,,,50.0,0.11,0.0,8.6,181,74.2,1521,83.7,83.5,35.7,0,11,0,0,14,3,0.34,0,0.0,21,13,20,7,11,4,7,10,382,82,237,128,19,2,1,100.0,0.0,124,273,0,2,0,6,3,158,1,10,2,0,0,31,5,13,27.8,0
Myles Lewis-Skelly,eng ENG,Arsenal,DF,18-218,19,12,1078,1,0,2,2,0.1,0.3,29,57,32,0.08,0.0,0.01,0.03,,,,,50.0,0.08,0.5,14.3,549,90.7,1755,95.7,90.8,63.2,6,54,8,1,57,21,1.75,0,0.0,21,14,9,0,1,0,1,6,705,18,124,386,208,14,26,46.2,34.6,402,1332,29,21,5,9,8,482,32,10,35,0,8,42,7,7,50.0,0
Nathan Aké,nl NED,Manchester City,DF,30-073,10,8,678,0,0,0,0,0.2,0.0,12,50,2,0.0,0.0,0.03,0.0,,,,,0.0,0.0,0.0,10.0,509,93.9,2950,98.0,97.1,58.8,1,42,1,0,50,8,1.06,0,0.0,9,7,6,2,7,2,5,3,596,51,205,331,61,5,1,100.0,0.0,403,1501,12,12,1,4,3,449,2,2,0,0,1,24,13,10,56.5,0
Nathan Patterson,sct SCO,Everton,DF,23-198,9,2,266,0,0,0,0,0.1,0.3,5,9,10,0.0,0.0,0.02,0.12,,,,,0.0,0.0,0.0,16.8,96,74.4,595,94.2,66.7,47.1,2,7,4,2,9,7,2.37,0,0.0,8,4,11,6,2,0,2,1,159,11,46,63,52,4,8,87.5,0.0,60,140,5,2,2,4,2,81,10,4,1,0,8,9,1,5,16.7,0
Nathan Wood-Gordon,eng ENG,Southampton,DF,22-336,9,7,624,0,0,2,0,0.2,0.0,2,17,0,0.0,0.0,0.03,0.0,,,,,0.0,0.0,0.0,5.9,363,92.8,1494,94.4,96.4,69.6,1,11,0,0,17,3,0.43,0,0.0,10,7,8,3,8,5,3,4,457,54,219,212,27,2,5,60.0,20.0,253,454,2,6,0,4,1,339,0,8,4,0,3,20,11,7,61.1,0
Nathaniel Clyne,eng ENG,Crystal Palace,"DF,MF",34-027,13,5,483,0,0,1,0,0.0,0.3,6,7,8,0.0,0.0,0.0,0.06,,,,,0.0,0.0,0.0,31.4,171,76.0,1102,80.9,88.4,46.7,3,16,2,1,7,3,0.56,0,0.0,12,8,11,5,4,2,2,3,273,18,111,125,37,3,1,0.0,100.0,158,314,6,2,3,5,2,178,8,2,2,0,7,10,1,7,12.5,0
Neto,br BRA,Bournemouth,GK,35-287,2,2,180,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,84.6,0.0,,,0.0,,,40,64.5,896,100.0,100.0,36.4,0,2,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,70,60,70,0,0,0,0,,,35,99,0,0,0,0,0,28,0,0,2,0,0,3,0,0,,0
Nick Pope,eng ENG,Newcastle Utd,GK,33-013,24,24,2160,0,0,2,0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,1.33,70.5,29.2,50.0,,0.0,,,484,72.5,7602,99.0,98.4,42.6,1,2,0,0,1,5,0.21,0,0.0,0,0,0,0,1,0,1,1,747,596,737,10,0,0,0,,,388,1475,0,0,0,0,1,263,0,2,5,0,0,19,11,1,91.7,0
Nico O’Reilly,eng ENG,Manchester City,DF,20-042,7,5,456,2,0,0,0,1.2,0.4,15,13,23,0.39,0.0,0.23,0.07,,,,,33.3,0.39,0.33,16.3,275,86.5,717,91.6,82.8,50.0,4,25,1,1,13,12,2.37,2,0.39,7,4,5,3,2,0,2,3,369,12,58,201,115,15,13,69.2,30.8,224,542,15,12,0,10,8,265,23,6,4,1,8,27,4,7,36.4,0
Nicolás González,es ESP,Manchester City,MF,23-119,8,8,647,0,0,3,0,0.3,0.1,5,46,10,0.0,0.0,0.04,0.01,,,,,0.0,0.0,0.0,19.3,520,92.9,1760,95.9,92.7,71.4,1,48,4,0,46,15,2.08,3,0.42,15,6,11,5,9,0,9,4,635,13,98,397,143,7,6,16.7,50.0,386,615,5,9,1,7,10,484,10,11,4,0,0,31,15,11,57.7,0
Oleksandr Zinchenko,ua UKR,Arsenal,"DF,MF",28-138,12,4,450,0,1,1,0,0.3,0.1,10,35,12,0.0,0.2,0.05,0.03,,,,,0.0,0.0,0.0,18.0,302,83.0,1023,92.4,86.0,45.2,2,24,7,1,35,15,3.0,2,0.4,4,1,7,5,5,0,5,4,396,13,74,200,123,18,3,66.7,0.0,227,492,10,5,3,3,4,277,12,8,3,1,10,16,11,11,50.0,0
Oliver Scarles,eng ENG,West Ham,DF,19-141,14,6,594,0,0,1,0,0.1,0.0,11,21,39,0.0,0.0,0.02,0.0,,,,,0.0,0.0,0.0,20.2,260,78.1,1062,88.7,83.5,29.4,1,9,5,1,21,5,0.76,0,0.0,17,11,21,8,14,2,12,10,420,27,140,166,118,7,6,16.7,83.3,190,445,11,9,1,10,3,243,39,4,3,1,13,33,5,5,50.0,0
Oliver Skipp,eng ENG,Leicester City,MF,24-228,20,7,907,0,0,7,0,0.2,0.3,15,29,18,0.0,0.0,0.02,0.03,,,,,25.0,0.1,0.0,21.0,352,84.6,1356,87.8,93.1,62.1,9,28,4,0,29,14,1.39,0,0.0,17,4,14,6,15,3,12,9,503,23,111,316,80,7,11,54.5,45.5,295,576,15,7,3,11,5,350,18,17,13,0,4,37,10,5,66.7,0
Orel Mangala,be BEL,Everton,MF,27-045,19,14,1261,1,0,2,0,1.1,0.6,6,34,19,0.07,0.0,0.08,0.05,,,,,37.5,0.43,0.06,22.1,437,89.2,1567,90.5,94.9,76.7,8,50,8,1,34,24,1.72,1,0.07,16,8,8,3,8,3,5,21,621,22,133,335,157,13,24,58.3,37.5,298,576,6,6,3,12,12,406,19,24,17,2,6,49,6,8,42.9,0
Patrick Dorgu,dk DEN,Manchester Utd,DF,20-188,8,7,585,0,0,3,1,0.4,0.4,25,21,53,0.0,0.0,0.06,0.07,,,,,22.2,0.31,0.0,16.2,261,79.6,846,88.6,73.3,37.5,7,15,6,2,21,13,2.0,1,0.15,23,17,17,5,8,0,8,4,410,13,117,135,160,23,9,33.3,33.3,231,793,25,13,4,10,8,260,53,13,19,3,28,26,11,5,68.8,0
Pau Torres,es ESP,Aston Villa,DF,28-106,20,20,1729,0,0,1,0,0.5,0.1,33,74,4,0.0,0.0,0.03,0.0,,,,,25.0,0.1,0.0,11.7,1032,88.3,6794,94.7,93.1,51.2,2,93,7,0,74,12,0.62,2,0.1,20,14,15,6,14,10,4,9,1293,209,626,595,78,15,17,88.2,11.8,803,3503,33,20,0,3,3,923,4,6,7,0,1,53,16,22,42.1,0
Radu Drăgușin,ro ROU,Tottenham,DF,23-088,16,14,1252,0,0,1,0,0.1,0.4,7,37,2,0.0,0.0,0.01,0.03,,,,,20.0,0.07,0.0,12.7,716,85.2,5250,91.0,93.0,43.9,4,52,2,1,37,8,0.58,1,0.07,10,6,12,6,22,16,6,15,961,148,510,430,30,12,2,0.0,0.0,623,1666,7,3,0,8,2,669,2,6,10,0,1,48,33,22,60.0,0
Reece James,eng ENG,Chelsea,"DF,MF",25-145,15,10,835,1,0,1,0,0.3,0.5,6,51,9,0.11,0.0,0.03,0.06,,,,,37.5,0.32,0.13,23.2,572,84.5,3532,94.3,88.9,51.5,10,72,5,1,51,15,1.62,1,0.11,9,9,9,6,12,4,8,12,759,32,213,423,128,4,16,37.5,37.5,397,728,6,4,0,6,5,480,9,6,10,0,38,53,21,6,77.8,0
Renato Veiga,pt POR,Chelsea,"DF,MF",21-277,7,1,181,0,0,2,0,0.1,0.0,4,7,3,0.0,0.0,0.07,0.0,,,,,33.3,0.5,0.0,17.1,118,84.9,435,88.2,90.2,61.9,0,6,1,0,7,1,0.49,0,0.0,9,6,12,8,3,1,2,1,167,2,61,82,27,3,5,60.0,40.0,85,144,4,5,1,1,0,110,3,6,1,1,0,9,3,3,50.0,0
Ricardo Pereira,pt POR,Leicester City,DF,31-208,8,4,342,0,0,1,0,0.1,0.0,3,14,5,0.0,0.0,0.02,0.0,,,,,50.0,0.26,0.0,17.0,178,82.4,821,86.7,83.7,85.7,0,18,0,0,14,3,0.79,0,0.0,11,6,12,6,6,2,4,2,255,14,78,141,37,5,8,62.5,25.0,132,147,3,3,2,2,0,143,5,4,6,0,3,16,4,2,66.7,0
Riccardo Calafiori,it ITA,Arsenal,DF,22-348,17,11,925,2,1,4,0,0.9,0.3,21,54,29,0.19,0.1,0.08,0.03,,,,,60.0,0.58,0.2,14.1,449,85.4,1644,91.6,85.7,67.9,6,40,9,1,54,13,1.26,2,0.19,26,18,29,11,12,6,6,9,628,30,161,249,222,29,13,69.2,23.1,291,839,21,12,3,11,5,377,29,16,6,3,11,30,22,13,62.9,0
Robert Sánchez,es ESP,Chelsea,GK,27-165,28,28,2520,0,0,5,0,0.0,0.1,0,1,0,0.0,0.0,0.0,0.0,1.11,76.7,28.6,20.0,,0.0,,,790,72.1,12552,99.5,96.3,38.9,2,24,1,0,1,7,0.25,2,0.07,0,0,1,1,0,0,0,2,1163,856,1152,11,0,0,0,,,777,2394,0,0,0,0,0,724,0,2,4,0,0,41,8,0,100.0,0
Robin Olsen,se SWE,Aston Villa,GK,35-114,3,1,180,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.0,55.6,100.0,,,0.0,,,54,71.1,983,100.0,100.0,37.1,0,2,0,0,0,2,1.0,1,0.5,1,0,1,0,0,0,0,0,83,73,82,1,0,0,0,,,44,109,0,0,0,0,0,41,0,0,0,0,0,2,0,0,,0
Roméo Lavia,be BEL,Chelsea,MF,21-116,12,9,607,0,1,4,0,0.2,0.7,3,23,6,0.0,0.15,0.03,0.11,,,,,0.0,0.0,0.0,16.0,302,91.0,1375,90.4,94.6,80.0,7,39,3,0,23,13,1.93,2,0.3,19,11,16,8,6,0,6,13,387,13,91,242,58,1,13,61.5,38.5,230,466,3,8,0,1,7,277,6,12,3,0,0,30,10,2,83.3,0
Ross Stewart,sct SCO,Southampton,FW,28-295,8,2,241,0,0,1,0,0.2,0.0,1,1,6,0.0,0.0,0.07,0.0,,,,,0.0,0.0,0.0,12.4,47,75.8,64,79.3,87.5,0.0,0,1,1,0,1,2,0.75,0,0.0,3,2,6,4,3,0,3,0,90,7,21,35,34,5,2,50.0,50.0,46,61,1,0,1,5,7,67,6,6,5,1,0,2,7,13,35.0,0
Ryan Fraser,sct SCO,Southampton,"FW,DF",31-067,8,4,306,0,0,0,1,0.0,0.1,10,8,18,0.0,0.0,0.01,0.03,,,,,100.0,0.29,0.0,31.6,77,74.8,208,93.5,70.0,30.0,2,3,1,0,8,5,1.47,0,0.0,6,2,6,2,1,1,0,1,131,12,45,50,37,3,3,66.7,33.3,74,252,10,5,2,4,2,94,18,1,4,1,12,10,2,3,40.0,0
Sam Johnstone,eng ENG,Wolves,GK,32-038,7,7,630,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2.43,61.5,0.0,0.0,,0.0,,,184,66.2,4270,96.9,97.6,45.0,1,6,0,0,0,2,0.29,0,0.0,0,0,1,1,0,0,0,0,306,229,304,2,0,0,0,,,196,756,0,0,0,0,0,179,0,0,0,0,0,9,4,0,100.0,0
Santiago Bueno,uy URU,Wolves,DF,26-174,27,18,1678,0,0,2,0,0.4,0.0,1,28,1,0.0,0.0,0.02,0.0,,,,,50.0,0.16,0.0,14.0,730,88.2,4144,92.4,94.0,56.7,0,24,2,0,28,12,0.64,4,0.21,40,21,22,5,35,20,15,15,1008,168,510,480,21,6,4,0.0,100.0,547,1429,1,2,0,2,2,650,1,26,5,0,0,43,34,31,52.3,0
Sean Longstaff,eng ENG,Newcastle Utd,MF,27-184,24,8,797,0,0,2,0,0.6,0.2,4,40,22,0.0,0.0,0.07,0.02,,,,,16.7,0.11,0.0,13.5,294,84.5,1171,87.0,92.5,68.2,4,26,1,0,40,14,1.58,2,0.23,27,16,27,9,17,5,12,7,433,23,122,193,121,21,7,28.6,57.1,248,429,4,10,2,9,7,308,22,9,6,0,5,31,7,7,50.0,0
Sergio Reguilón,es ESP,Tottenham,DF,28-137,3,0,123,0,0,2,0,0.1,0.0,4,12,10,0.0,0.0,0.05,0.02,,,,,0.0,0.0,0.0,5.4,73,69.5,410,75.0,76.6,33.3,1,11,2,1,12,1,0.73,0,0.0,4,3,3,1,4,0,4,2,121,2,28,61,33,3,4,50.0,0.0,64,180,4,2,1,1,1,74,10,2,5,0,10,9,5,2,71.4,0
Stefan Ortega,de GER,Manchester City,GK,32-177,13,12,1100,0,0,1,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.47,68.0,25.0,0.0,,0.0,,,373,81.3,5597,97.1,96.9,51.3,0,6,0,0,0,0,0.0,0,0.0,0,0,1,1,0,0,0,0,492,383,489,3,0,0,0,,,323,864,0,0,0,0,0,309,0,1,2,0,0,8,2,0,100.0,0
Sven Botman,nl NED,Newcastle Utd,DF,25-110,4,3,232,0,0,1,0,0.0,0.0,0,3,0,0.0,0.0,0.01,0.0,,,,,0.0,0.0,0.0,11.7,119,88.1,812,85.1,98.1,70.0,0,9,0,0,3,0,0.0,0,0.0,6,4,3,1,2,1,1,4,165,24,67,93,6,5,3,33.3,33.3,85,178,0,1,0,1,1,107,0,4,2,0,0,8,11,6,64.7,0
Séamus Coleman,ie IRL,Everton,DF,36-203,3,2,197,0,0,1,0,0.6,0.0,1,8,2,0.0,0.0,0.26,0.0,,,,,100.0,0.46,0.0,10.5,57,72.2,504,93.1,77.4,37.5,0,6,0,0,8,2,0.91,1,0.46,2,1,3,1,5,3,2,1,100,11,39,43,19,2,5,80.0,20.0,43,109,1,1,0,1,1,51,2,0,1,0,3,7,1,1,50.0,0
Thiago,br BRA,Brentford,FW,23-310,4,1,132,0,0,0,0,0.1,0.1,3,2,4,0.0,0.0,0.07,0.05,,,,,0.0,0.0,0.0,14.7,28,71.8,56,70.0,75.0,75.0,2,1,1,0,2,2,1.36,0,0.0,2,2,1,1,0,0,0,2,56,6,11,23,23,2,3,66.7,33.3,34,42,3,2,1,5,1,35,4,3,3,1,1,9,4,3,57.1,0
Tim Iroegbunam,eng ENG,Everton,MF,21-306,16,5,566,0,1,4,0,0.2,0.2,8,14,9,0.0,0.16,0.04,0.03,,,,,0.0,0.0,0.0,22.5,109,72.7,586,73.1,84.0,68.4,3,10,1,0,14,10,1.59,1,0.16,27,13,22,8,16,4,12,15,255,21,80,122,59,12,20,40.0,40.0,121,360,8,10,2,10,18,110,9,15,11,0,1,47,9,4,69.2,0
Toby Collyer,eng ENG,Manchester Utd,MF,21-119,6,0,179,0,0,0,0,0.2,0.3,0,5,2,0.0,0.0,0.09,0.13,,,,,0.0,0.0,0.0,6.2,76,82.6,121,86.0,86.5,75.0,2,3,1,0,5,5,2.5,0,0.0,12,9,6,1,2,1,1,2,129,9,46,59,25,3,2,50.0,50.0,68,56,0,0,0,11,1,71,2,2,4,0,0,17,3,1,75.0,0
Tom Cairney,sct SCO,Fulham,MF,34-102,22,2,494,1,0,3,1,0.2,1.0,14,47,29,0.18,0.0,0.04,0.17,,,,,40.0,0.36,0.2,23.3,482,90.4,1648,93.4,93.3,74.4,10,46,7,3,47,28,5.08,3,0.54,11,5,7,3,5,1,4,4,576,6,83,305,196,12,12,33.3,33.3,385,884,14,15,4,5,4,468,29,8,17,0,17,44,4,8,33.3,0
Tommy Doyle,eng ENG,Wolves,MF,23-197,24,3,488,0,1,1,0,0.6,0.5,6,40,4,0.0,0.18,0.1,0.09,,,,,22.2,0.37,0.0,24.5,321,81.9,2010,94.1,89.0,65.6,7,44,3,0,40,17,3.13,3,0.55,11,6,15,9,11,5,6,5,463,22,128,258,80,4,9,55.6,11.1,260,578,6,3,0,9,4,303,4,5,5,0,15,43,1,6,14.3,0
Tosin Adarabioyo,eng ENG,Chelsea,DF,27-220,20,13,1229,1,1,3,0,0.9,0.2,5,37,1,0.07,0.07,0.07,0.02,,,,,16.7,0.15,0.08,12.5,988,91.4,6479,95.7,94.9,61.1,1,53,1,0,37,12,0.88,1,0.07,14,10,12,4,9,7,2,10,1198,160,570,603,26,13,5,80.0,0.0,713,1690,5,2,0,3,0,916,1,8,6,1,0,34,36,26,58.1,0
Trevoh Chalobah,eng ENG,Crystal Palace,DF,25-301,12,12,1060,3,0,1,0,1.2,0.4,11,34,6,0.25,0.0,0.1,0.03,,,,,36.4,0.34,0.27,15.1,349,79.0,2195,88.7,85.2,51.2,4,27,2,1,34,11,0.93,0,0.0,20,16,23,11,19,9,10,19,594,66,275,276,51,14,10,60.0,20.0,278,661,11,9,1,4,7,317,6,10,15,1,7,56,22,19,53.7,0
Trevoh Chalobah,eng ENG,Chelsea,DF,25-301,11,9,746,0,1,1,0,0.7,1.2,4,34,2,0.0,0.12,0.09,0.14,,,,,33.3,0.24,0.0,10.8,533,90.2,2889,94.8,94.8,56.7,3,37,3,0,34,12,1.45,3,0.36,7,4,6,1,4,2,2,7,668,55,279,340,54,11,3,33.3,0.0,374,696,4,2,0,3,2,501,2,6,5,0,3,25,22,10,68.8,0
Tyrell Malacia,nl NED,Manchester Utd,DF,25-258,3,2,100,0,0,1,0,0.0,0.0,3,3,6,0.0,0.0,0.0,0.03,,,,,,0.0,,,49,89.1,260,93.9,92.9,100.0,1,7,1,0,3,2,1.8,0,0.0,2,1,2,1,0,0,0,1,62,2,20,27,15,0,1,100.0,0.0,37,118,3,2,0,1,2,43,6,3,2,0,1,3,0,0,,0
Tyrone Mings,eng ENG,Aston Villa,DF,32-050,13,11,1051,0,0,1,0,0.8,0.2,6,39,0,0.0,0.0,0.07,0.02,,,,,11.1,0.09,0.0,11.8,581,88.6,3319,92.7,94.3,54.0,3,47,5,0,39,17,1.45,2,0.17,6,5,2,0,13,11,2,7,767,139,388,340,43,15,2,100.0,0.0,472,1333,6,12,0,3,1,523,0,3,9,0,1,33,26,21,55.3,0
Victor Lindelöf,se SWE,Manchester Utd,DF,30-289,12,4,470,0,0,1,0,0.0,0.1,1,9,1,0.0,0.0,0.0,0.02,,,,,,0.0,,,196,93.8,849,92.2,97.2,75.0,3,6,2,1,9,4,0.77,0,0.0,5,1,3,1,4,2,2,7,264,40,156,101,7,3,0,,,137,255,1,0,0,1,0,171,1,7,1,0,1,11,10,13,43.5,0
Vladimír Coufal,cz CZE,West Ham,DF,32-253,18,9,865,0,0,4,0,0.2,0.6,15,32,25,0.0,0.0,0.02,0.06,,,,,25.0,0.1,0.0,16.7,363,77.7,2245,89.4,80.1,41.7,6,35,12,7,32,13,1.35,1,0.1,17,11,18,11,13,11,2,8,579,56,224,242,116,10,7,28.6,28.6,231,632,15,5,2,10,6,314,25,20,14,0,20,28,18,12,60.0,0
Wataru Endo,jp JPN,Liverpool,MF,32-082,17,0,169,0,0,0,0,0.0,0.0,0,9,2,0.0,0.0,0.0,0.01,,,,,,0.0,,,90,92.8,366,91.8,97.2,100.0,1,9,1,0,9,3,1.58,0,0.0,8,6,8,3,5,0,5,3,130,5,31,77,23,2,1,100.0,0.0,52,47,0,0,1,6,2,81,2,14,6,0,0,7,2,3,40.0,0
Welington,br BRA,Southampton,"DF,MF",24-072,7,3,215,0,0,1,0,0.0,0.0,3,6,10,0.0,0.0,0.02,0.01,,,,,0.0,0.0,0.0,31.3,69,77.5,318,82.9,78.0,75.0,2,5,5,4,6,6,2.51,1,0.42,13,5,12,5,3,1,2,3,131,11,46,48,40,2,4,75.0,0.0,47,116,3,3,1,6,0,55,10,3,5,0,10,10,0,2,0.0,0
Wesley Fofana,fr FRA,Chelsea,DF,24-136,14,14,1172,0,0,7,0,0.4,0.4,19,32,4,0.0,0.0,0.03,0.03,,,,,0.0,0.0,0.0,10.6,724,90.2,3415,93.9,92.5,61.9,6,54,1,0,32,15,1.15,0,0.0,13,12,14,8,14,9,5,14,933,81,370,523,55,10,15,53.3,20.0,557,1614,19,12,1,16,5,665,4,24,16,0,1,54,27,12,69.2,0
William Smallbone,ie IRL,Southampton,MF,25-070,14,6,612,1,0,1,0,0.4,0.6,5,23,21,0.15,0.0,0.06,0.09,,,,,16.7,0.15,0.17,19.3,242,77.3,1086,87.2,85.0,35.6,9,10,3,2,23,15,2.21,0,0.0,17,10,18,12,7,0,7,2,378,15,74,186,122,14,5,80.0,20.0,169,356,5,8,1,9,5,228,21,10,3,0,31,23,4,2,66.7,0
Willian,br BRA,Fulham,"FW,MF",36-266,8,2,226,0,0,0,0,0.3,0.5,8,36,29,0.0,0.0,0.11,0.18,,,,,0.0,0.0,0.0,22.1,151,84.8,766,94.0,84.9,68.8,5,17,9,2,36,13,5.18,0,0.0,3,1,5,4,0,0,0,1,199,1,16,70,117,6,6,16.7,50.0,129,442,8,8,2,3,1,156,29,1,0,0,12,14,1,2,33.3,0
Willy Boly,ci CIV,Nott'ham Forest,DF,34-088,6,1,150,0,0,1,0,0.1,0.0,0,2,0,0.0,0.0,0.04,0.0,,,,,100.0,0.6,0.0,10.2,55,78.6,477,90.9,93.8,26.7,0,3,0,0,2,0,0.0,0,0.0,6,1,4,0,4,2,2,3,97,22,63,32,2,1,0,,,35,45,0,0,0,1,0,46,0,1,0,0,0,5,6,2,75.0,0
Wilson Odobert,fr FRA,Tottenham,FW,20-155,12,6,539,0,0,0,0,0.7,0.9,38,19,54,0.0,0.0,0.12,0.15,,,,,20.0,0.33,0.0,17.3,166,77.9,413,92.1,70.4,55.6,5,6,10,3,19,12,2.01,1,0.17,8,2,10,5,4,0,4,3,291,4,28,103,162,31,28,39.3,50.0,209,981,38,20,17,15,13,219,54,0,3,0,20,27,3,4,42.9,0
Woyo Coulibaly,fr FRA,Leicester City,DF,25-347,4,1,109,0,0,1,0,0.0,0.0,4,3,2,0.0,0.0,0.04,0.0,,,,,50.0,0.83,0.0,19.4,48,84.2,314,82.4,84.2,100.0,0,3,0,0,3,0,0.0,0,0.0,6,4,2,0,3,1,2,5,76,8,27,31,20,4,1,0.0,100.0,48,169,4,2,1,4,0,36,2,2,1,0,0,14,0,3,0.0,0
